sinta_id,title,topics
6139448,effect life kinetik training models improve selfconfidence team individuals athletes. lost inner beauty martial arts pencak silat case. 3d biomechanical analysis swimming start movements using portable smart platform android pie. impact brain vitality gym cognitive performance fitness level older adults dementia preliminary study. aerobic interval training freestyle swimming,"cognitive performance fitness, effect life kinetik, biomechanical analysis swimming"
5995585,modern vibe theredesign traditional market. envisioning science environment technology society,"market envisioning science, environment technology society, vibe theredesign traditional"
5978405,followup responses refusals indonesian learners english foreign language,"responses refusals indonesian, followup responses refusals, learners english foreign"
6735793,suitability industry 40 roadmap impact improving economy. whistleblower dilemma individual situational factors whistleblowing intention. auditor limitation corporate tax governance effect audit quality,"whistleblowing intention auditor, suitability industry 40, corporate tax governance"
6682222,developing edgiv web application support voluntary teaching program. assessment governance bakti internet access program based cobit5 framework case study balai latihan kerja kendari. ring topology optimization wireless sensor network new heuristic method,"developing edgiv web, cobit5 framework case, optimization wireless sensor"
5990804,actualization desa rukun program strengthen tolerant character attempt prevent radicalism tasikmalaya district. role eencyclopedia media indonesian customary law systems means strengthening national identity student concern local wisdom values. internalisation law awareness developing students characters. living values based interactive multimedia civic education learning. developing students empathy citizenship sociocultural movements case study bandung,"civic education learning, indonesian customary law, strengthen tolerant character"
6759147,character education indonesia internalized implemented virtual learning. pentahelix synergy realizing ecovillage values cijalingan village community cicantayan sukabumi district,"character education indonesia, virtual learning pentahelix, ecovillage values cijalingan"
6754921,experimental study effect submergence ratio air flow rate characteristics liquidgassolid threephase airlift pump,"liquidgassolid threephase airlift, rate characteristics liquidgassolid, ratio air flow"
6095021,effect body weight training plus low carbohydrate diet versus running plus low carbohydrate diet body fat percentage changes overweight obese young man. graduates profile mapping based job vacancy information clustering. understanding teaching style physical education teacher primary school audio visual media,"physical education teacher, graduates profile mapping, fat percentage changes"
6738149,implementation user centered design method designing androidbased journal reminder application. mobile application find alumni using social media application programming interface,"androidbased journal reminder, social media application, centered design method"
5992674,tactical dashboard design study program university. strategies quorum satisfaction hosttohost meeting scheduling negotiation. assessing knowledge management system maturity level teacher professional competence. implementation gradient descent based methods using parallel computing r regression tasks. ai programming children using snap block programming developing country. towards hosttohost meeting scheduling negotiation. implementation cmspade algorithm building denial service detection system model using snort. graduates profile mapping based job vacancy information clustering. implementation cmspade algorithm building denial service detection system model using snort. development r package experimental analysis prediction co. enhancing programming logic thinking using analogy mapping. effect working capital credit distribution inflation rate profit pt pegadaian persero branch tlogomas malang east java. code comment assessment development basic programming subject using online judge. detector similarity answers students essay digital exam system. tactical dashboard design study program university. meeting attendance recording system based participants confession. use smart webgis visualization methods recommending regions require clean water supply. code comment assessment development basic programming subject using online judge. implementation latent semantic indexing knowledge retrieval process knowledge management system development. analogy mapping different learning style learners programming. negotiation strategies meeting scheduling conflict management,"design study program, exam tactical dashboard, mapping based job"
5990962,interactive multimedia kolb experiential learning model using logistic regression algorithm improve student cognitive. tpsbased interactive multimedia improve learning effectiveness. teaching simulator development based finite state machine big five personality. teaching simulator development based finite state machine big five personality. tpsbased interactive multimedia improve learning effectiveness. digital learning model based intelligent tutoring system 3dmuvle. generating mind map article using machine learning. selection learning materials based students behaviors 3dmuvle. fuzzy rulebased classification systems gender prediction handwriting. implementation 3d virtual learning environment improve students cognitive achievement. system inventory forecasting pt xyz using method holt winter multiplicative. implementation automatic clustering algorithm fuzzy time series motorcycle sales forecasting. gamification development attainment concept model learning students comprehension enhancement. expert system childrens digestive tract diseases diagnostic using combination forward chaining certainty factor methods. system diagnose learning disability children special need. decision support systems performance evaluation teachers generalenglish course using smarter topsis methods. expert system diagnosis sleep disorder using fuzzy rulebased classification systems. development teaching simulator based animated film strengthening pedagogical competencies prospective teachers. generation quiz genetic algorithm based blooms taxonomy classification serious game based virtual environments,"based intelligent tutoring, gamification development attainment, behaviors 3dmuvle fuzzy"
5993224,influence knowledge sharing competence academic performance. learning facilities improve vocational school productivity. role innovativenessbased market orientation marketing performance small mediumsized enterprises developing country,"knowledge sharing competence, innovativenessbased market orientation, improve vocational school"
5984336,analysis cocreation experience towards creative city toursim destination impact revisit intention. using social media promote student entrepreneurship. building students loyalty private higher education institutions activities competitiveness. technologybased business incubator model efforts improve learning process. promoting local culture digital learning media. building student satisfaction private higher education cocreation experience value intervening variables. impact word mouth university reputation student decision study university. influence interactivity corporate cellular service quality performance excellence jakarta west java provinces. foreign tourist ’ attitude elements developing tourism medan indonesia. influencing factors customers ’ intention revisit resort hotels roles customer experience management customer value. design ea development guideline small enterprises based togaf 91. improving university competitiveness blue ocean strategy based co creation strategy. strategies business model establishment financial technology industry indonesia. analyzing purchase decision process online shopping islamic shariâ€™a perspective. consumers continuance intention use mobile banking jakarta extending utaut models trust. strategies improve financial technology product innovation. educational digital media traditional food kampung adat cireundeu ethnopedagogy perspective. role supply chain management consumer attitude intervening brand images perceived value revisiting intention. effect market orientation business performance msmes mediating dinamic marketing capabilities. analysis users ’ satisfaction website service stie inaba bandung. adopting new technology coffee plantation role knowledge sharing supply chain management. influence trust perceived usefulness perceived ease upon customers ’ attitude intention toward use mobile banking jakarta. impact memorable halal travel experience. model purchase impulsive behavior online consumers case indonesia. human resource psychology perspective profession change solution cashless policy pt jasa marga purbaleunyi. online viral marketing contribute tourists ’ intention visit destination. exploring role trust mobilebanking use indonesian customer using unified theory acceptance usage technology. influence simplicity cellular corporate service quality performance excellence jakarta west java provinces. analysis quality function deployment improve competitiveness case study universitas pendidikan indonesia. apprenticeship model entrepreneurship learning university. significances marketing education reducing poverty indonesia special review quality life. mobile application design digital marketing management horticultural crops. influence applying green marketing mix chemical industries vosviewer analysis. confirmatory factor analysis user behavior mcommerce gamification service indonesia. effect product knowledge perceived benefits perceptions risk indonesian student decisions use ewallets warunk upnormal. impact technologicalpersonalenvironmental tpe factors serverbased electronic money users indonesia. nostalgic emotion affect revisit intention covid19 era. relationship quality destination tourist satisfaction role destination attributes. research influencing factors chinese family businesss succession perspective recreation. role social media marketing brand image smartphone purchase intention. mobilebased augmented reality learning 3dimensional spatial batikbased objects. social capital electronic wordofmouth ewom effect toward online purchase intention. extraction curcumin pigment indonesian local turmeric infrared spectra thermal decomposition properties. online consumer reviews using eshopping service ecommerce. improving competitiveness upi researchbased teaching university. preferences visit green destination indonesia stakeholder ’ perspective. entrepreneurial intentions tourism vocational high school students indonesia malaysia. developing geotourism part sustainable development ciletuh sukabumi west java indonesia. sentiment analysis enhancement target variable kumars algorithm,"tourism medan indonesia, influencing factors customers, education cocreation experience"
5979503,policies laws application renewable energy indonesia reviews. investigation effect biodieselbutanolwater fuel blend pressure singlecylinder diesel engine. experimental investigation noise vibrations biodieselbutanol blends diesel engine. engine emissions analysis emulsified fuel different blend ratios. effects using dieselcitronella fuel blend emission fuel consumption singlecylinder diesel engine. revealing students problems learning synthesis organic. synthesis antiparkinsonian activity nanocomposite chitosantripolyphosphatemucuna pruriens l extract cstppmp. relationship students achievement organic laboratory course understanding organic subjects including green chemistry. survey principles techniques synthesis organic compounds green chemistry. recognizing students abilities work synthesis organic pathways. effects dieselbiodiesel blends diesel engine single cylinder emission characteristic. extraction essential aroma compounds several malodorous indonesian plants using simultaneous steam distillationextraction. evaluation antiparkinsons activity indonesian velvet bean mucuna pruriens extract. effect indonesian velvet bean extract fertility albino male mice. effect indonesian velvet bean extract fertility albino male mice. effects different chemical additives biodiesel fuel properties engine performance comparison review. quality chemical composition organic nonorganic vetiver oil. biolarvicidal vetiver oil ethanol extract vetiver root distillation waste vetiveria zizanoides effectiveness toward aedes aegypti culex sp anopheles sundaicus. adsorption characteristics pbii criii onto cmethylcalix4 resorcinarene. adsorption characteristics pbii criii onto c4 methoxyphenylcalix4resorcinarene batch fixed bed column systems. overview higher alcohol biodiesel alternative fuels engines. accomplishing synthesis dibenzalacetone using retrosynthesis approach explore students ’ performance. synthesize characterization antiparkinson activity silverindonesian velvet beans mucuna pruriens seed extract nanoparticles agmpn. subchronic toxicity ethanolic extract velvet bean mucuna pruriens indonesia. vibration analysis engine using biofuel blends review. biosynthesis characterization antiparkinson activity magnetiteindonesian velvet beans mucuna pruriens l nanoparticles. green synthesis novel calix4resorcinarene 7hydroxycitronellal using microwave irradiation,"biodieselbutanol blends diesel, indonesian plants using, course understanding organic"
6752924,knowledge creation higher education leaders facing changes,"knowledge creation higher, higher education leaders, leaders facing changes"
6681781,dialogic supervision investigating supervision practices english preservice teachers professional training program plp. house training iht model improve abilities english teachers developing teaching materials. lets talk tolerate strengthening students cultural awareness literature circles,"supervision practices english, preservice teachers professional, program plp house"
5996995,relationship students interest bilingual science learning students english competence. shifting physics teacher basicscience teacher adequate selfstudy. science mathematics literacy elementary school students related water cycle. plan science experiment elaborating students creativity problems science laboratory activity. item validity vs item discrimination index redundancy. choosing appropriate independent variable educational experimental research errors debunked. implementing choose adventure method teaching basic concepts sound primaryschool teacher candidate students,"students bilingual science, plan science experiment, primaryschool teacher candidate"
5989830,water based tourism recreation challenges west java province. traditional food west java feasible become tourist attraction. regulation commercial whitewater rafting national certification assessment indonesian whitewater rafting operators,"indonesian whitewater rafting, food west java, tourist attraction regulation"
6745722,pupils retell concepts english analysis use emi science class. using four tier diagnostic tests understand conceptions held pre service primary school teachers sea pollutant migration. implementation guided researchbased learning graduate school students elementary education study program. courseware discontinuous nature matter teaching states matter changes. preservice primary school teachers abilities explaining water air pollution scientifically. chemical creation overcome environmental pollution students ’ creative ideas radec learning model. prelearning questions energy sources radec learning model validation development. development stream integrated astronomy enrichment teaching material elementary students. teachers develop secondary school students creativity classroom. online coaching increase teachers capability implementing radec stimulate pupils creativity topic mixture separation electricity. impact online mentoring implementing radec learning elementary school teachers ’ competence training students ’ critical thinking skills case study covid19 pandemic. fundamental concepts chemical representations sea pollutant migration improved radec. fundamental chemistry concepts environmental pollution experts validation prelearning questions. introducing sfh stem home webinar program descriptive study,"pollution students creative, mentoring implementing radec, teachers competence training"
6130790,nursing student ’ anxiety career pandemic covid19. moral education 20102019 bibliometric study part 1,"anxiety career pandemic, nursing student anxiety, moral education 20102019"
6688224,design stm32 edutrainer board industrial application. simulation low noise amplifier lna geos satellite signal receiver mobile terminal satellite application sband frequency. information technology early childhood education indonesia. implementation ring oscillator physical unclonable function puf fpga. development techniques determine object shifts pcb board assembly automatic optical inspection aoi. taxonomy information system security vulnerability elearning handling. iotbased smart grid system design smart home. comparison result simulation experiment coupled series triple quantum dots characteristics simon 20. development iot authentication mechanisms microgrid applications,"authentication mechanisms microgrid, stm32 edutrainer board, quantum dots characteristics"
5994434,synchronous asynchronous various online learning platforms studied indonesia 20152020,"online learning platforms, synchronous asynchronous various, studied indonesia 20152020"
6725014,effect body weight training plus low carbohydrate diet versus running plus low carbohydrate diet body fat percentage changes overweight obese young man,"diet versus running, effect body weight, carbohydrate diet body"
5994304,digitalizing museums bibliometric study. puzzle game development learning media learning outcomes building construction basics. improving student learning activities tournament teams games engineering mechanics subjects. transit integrated design porisplawad tangerang transit oriented development area terminal station. efficiency energy office building south jakarta. playful museum design bringing display reality bringing reality display. open flowing design interactive space marketplace. building coverage ratio eastern corridor jalan ir h djuanda bandung. implementation floorarea ratio eastern corridor jalan ir h djuanda bandung,"jakarta playful museum, transit integrated design, learning outcomes building"
6780170,morphological responses lightdemanding alstonia scholaris shadetolerant eusideroxylon zwageri air humidity light intensity. new normal era pandemic covid19 forming responsibility social life culture indonesian society. effects indole acetic acid iaa indole butyric acid iba growth rooting ironwood eusideroxylon zwageri teijsm binn air layering,"alstonia scholaris shadetolerant, indonesian society effects, acid iba growth"
6681695,analytical network process method badminton athletes scholarship recommendations. hybrid principal component analysis knearest neighbour detect catfish disease. early warning system mobilebased impacted areas. web scraping naïve bayes classification job search engine. software assessment model using metrics products egovernment g2b model,"method badminton athletes, software assessment model, detect catfish disease"
5995561,developing technological pedagogical content knowledge tpack animal physiology. perceptions prospective biology teachers scientific argumentation microbiology inquiry lab activities. mastery content representation cores related tpack high school biology teacher. profile information communication technologies ict skills prospective teachers. prospective biology teachers inquiry ability free inquiry learning molecular biology. students stem literacy biotechnology learning junior high school. postseismic coastal development aceh indonesia field observations numerical modeling. development primary school student teachers selfefficacy blended learning. dualmode teacher professional development challenges revisioning future tpd indonesia. feasibility readability test stembased integrated science teaching book model themed blood transportation system body. profile integration earthquake precursor animal knowledge animal ecology course. prospective biology teachers critical thinking skills microbiology argumentbased inquiry laboratory activities. development mlearning vertebrate determination program improve student classification reasoning skills. developing corpus management system bahasa indonesia perisalah project. recursive text segmentation indonesian automated document reader people visual impairment. analyzing socio scientific issues algorithm. pattern student mental representation faced media animation video plant transport relation mental effort. implementation science learning local wisdom approach toward environmental literacy. genetics socio scientific issues measuring rebuttal abilities scientific argumentation. relevance human chromosome analysis activities mutation concept genetics course. analizing student biology education misconception scientific argumentation ability using diagnostic question clusters dqcs molecular genetic concept. analysis biology teachers ’ technological pedagogical content knowledge development lesson study west java indonesia. problem preservice science teachers newtons laws topic case study. identification conceptual understanding biotechnology learning. improving middle school students critical thinking skills reading infusionloaded discovery learning model science instruction. analysis students scientific reasoning ability solving modified lawson classroom test scientific reasoning mlctsr problems applying levels inquiry. learning compost practice university. program integrating education sustainable development esd prospective biology teachers ’ technological pedagogical content knowledge tpack. implementation biotechnology education towards green chemistry teaching bibliometrics study research trends. repackaging radec learning model online mode science class. prospective biology teachers research skills. technological pedagogical content knowledge tpack prospective biology teacher integrating education sustainable development esd learning planning. research educational games stem area 20102020 bibliometric analysis literature. examining disaster literacy modified earthquake laboratory experiment stem learning. disastervulnerable community perception related preearthquake natural phenomena west sumatera part disaster preparedness. implementation integrated science curriculum critical review literature. contribution internet resources mastery genetic concept prospective teachers,"biology teachers inquiry, research skills technological, tpd indonesia feasibility"
5977502,cultural literacy getting know digitalbased folklore,"know digitalbased folklore, cultural literacy getting, getting know digitalbased"
5982918,development portable microcontrollerbased start block performance analysis device sprint athletes. physical activity nutritional status college students covid19 pandemic. physical activity level physical education lesson related fundamental movement skills elementary schools. model development classification homogeneous class learning aquatic. correlation jump performances phases sprinting indonesian sprinters,"device sprint athletes, jump performances phases, class learning aquatic"
6003943,analysis calculation resin requirements process forming carbon fibre body using vacuum infusion method. development algorithm code concept match diesel engine turbocharger. designing adjustable height engine stand reduce risk students musculoskeletal disorders msds engine tune practice,"calculation resin requirements, diesel engine turbocharger, risk students musculoskeletal"
5987645,application problembased learning assisted intelligent learning media improve cognitive aspects students. effectiveness oidde learning model reading infusion strategy trained 21st century students skills momentum impulse materials. selfperceived assessment skill prospective physics teachers. workshop program authentic assessment science teachers. profile prospective physics teachers assessment literacy. attitude level prospective science teachers towards assessment. implementation literacy strategies health technology theme learning enhance indonesian junior high school students physics literacy. systematic review physic laboratory skills assessment instruments based physport nvivo. need analysis developing light waves module threedimensional learning framework. student needs developing light waves test based threedimensional learning frameworks. development multitier openended work energy instrument mowei using rasch analysis identify students misconceptions. design validation smart teaching materials oriented multiple intelligences global warming stm2iglow rasch model analysis. development pendulum oscillation worksheets pows practice science process skills. measuring collaborative problemsolving skills cpss vocational high school students using webbased assessment. evaluation physics learning momentum impulse topic senior high school students. identifying k10 students learning difficulties learning keplers law using worksheet worth,"physics teachers assessment, student needs developing, learning enhance indonesian"
5993378,halal destination images japan visual content analysis. effects doctors ’ interpersonal communication lowincome inpatients ’ satisfaction level. social media emotion politics indonesian case study political environment facebook. influence local government performance budget participatory budget control organizational. communication apprehension levels tourism social sciences students,"tourism social sciences, emotion politics indonesian, doctors interpersonal communication"
5994354,english student teachers deal teaching difficulties teaching practicum,"teaching difficulties teaching, difficulties teaching practicum, english student teachers"
6115166,effect multiple intelligence theory based teaching towards students achievement electrical circuit topic. preservice science teachers understanding chemical multiple representations. interactive animation construction measure students collaborative problem solving skills learning earthquake. preservice science teachers psts creative thinking skills atoms ions molecules digital media creation. gender differences attribution creative thinking experimental evidence using stembased emodule. comparison learning digestion process comic strips endoscopic video effects students achievement contributing factors. preface. assessing preservice science teachers technological pedagogical content knowledge tpack kinematics plant tissue daily life material. assessing high school students proenvironmental behaviour. aesthetics display program learning features validation toward stem based emodule learning integrated science. effect multiple intelligencebased learning towards students concept mastery interest learning matter. investigation science teachers experience integrating digital technology science teaching. investigating preservice science teachers psts technological pedagogical content knowledge extended content representation core,"science teachers technological, teaching investigating preservice, attribution creative thinking"
5990052,establishment student characters citarum river pollution solution program,"pollution solution program, characters citarum river, establishment student characters"
6659655,school location analysis integrating accessibility natural biological hazards support equal access education. land surface temperature changes northen parts bandung basin. multitemporal landsat image utilization spatial prediction built area tasikmalaya city indonesia. land value analysis suburban bandung agricultural land availability impact. conceptual interpretation seismic 3d using rms amplitude dipazimuth attribute analysis identification structure facies model physical geographic. land surface temperature analysis based land cover variations using satellite imagery. correlation land surface temperature vegetation greenness using multitemporal images. linear spectral mixture analysis land cover assessment level subpixel case study tasikmalaya city area based landsat imagery. suggest rubber crops cultivation development zonation west bandung regency,"analysis based land, tasikmalaya city indonesia, temperature vegetation greenness"
6681555,mobile gis app guiding geopark unesco global geopark ciletuh palabuhanratu indonesia. edutourism development model unesco global geopark ciletuh palabuhanratu sukabumi district. multitemporal landsat image utilization spatial prediction built area tasikmalaya city indonesia. mobile guiding application tourists geopark area indonesia. study calcium hydroxide stabilizing agent clay soil toward california bearing ratio unconfined compression value. design development evaluation mobile learning application tourism education. correlation land surface temperature vegetation greenness using multitemporal images. linear spectral mixture analysis land cover assessment level subpixel case study tasikmalaya city area based landsat imagery. suggest rubber crops cultivation development zonation west bandung regency,"district multitemporal landsat, mobile gis app, indonesia study calcium"
257938,multi criteria evaluation regional function based geographic information system. spatial activities models airport based gis dynamic model. analytical hierarchy process ahp determine zoning region vocational education. gismulti criteria evaluation analytical network process determination land capability class suitability residential land. multi criteria evaluation vocational school zone based geographic information system. land suitability evaluation using gisbased logic scoring preference method. multi criteria evaluation vocational school zone based geographic information system. land suitability evaluation using gisbased logic scoring preference method. feasibility prospective analysis logistics engineering study program demands digital business era. literature study theory gisbased multi evaluation criteria. terrain model gridding method variations making topographic maps. environmental management monitoring education building development,"gismulti criteria evaluation, zoning region vocational, logistics engineering study"
6768594,curriculum heat transfer vocational schools students special needs. teaching pascals law use experimental videos hydraulic concepts everyday products learning process students special needs vocational school students. distance learning innovation teaching chemistry vocational school using concept isotherm adsorption carbon microparticles. engineering economic analysis production sieve shaker teaching particle size students visual impairment. wheat flour thermal insulator learning media students hearing impairment. teaching high school students withwithout special needs misconception corrosion. identification misconceptions learning concept adsorption process. rice flour heat insulator learning media students special needs. tapioca flour heat insulator learning media students hearing impairments. teaching heat transfer solidtoliquid phase transition phenomena students intellectual disabilities. isotherm adsorption characteristics carbon microparticles prepared pineapple peel waste. synthesis carbon microparticles red dragon fruit hylocereus undatus peel waste adsorption isotherm characteristics. importance teaching viscosity using experimental demonstration daily products learning process especially students special needs. understanding covid19 particle contagion aerosol droplets students special needs. adsorption dye carbon microparticles physicochemical properties adsorption adsorption isotherm education students special needs. improving learning process producing biocharcoal briquettes durian peelsbanana midrib various particle sizes composition high school students. impact teaching effects dextrin binder composition bamboo fiber dried clove leaves briquettes high school students. examining understanding performance fluid flow viscosity experimental demonstration student special needs. analysis curriculum science education students special needs vocational high schools. students hearing impairments ’ comprehension level towards exam questions natural science lessons. teaching science plant structure student hearing impairments. teaching concept energy students hearing impairment changes electrical energy light heat. teaching science courses gifted students inclusive school. design heat exchanger production synthesis silica. understanding archimedes law best teaching strategies vocational high school students hearing impairment,"heat teaching science, adsorption carbon microparticles, students special needs"
6697084,rumi doping application development antidoping information media indonesian national paralympic comittee athletes,"indonesian national paralympic, rumi doping application, antidoping information media"
6745841,model online trust among adolescents,"online trust adolescents, model online trust"
6000526,influence sustainable tourism development towards tourists satisfaction saung angklung udjo. comparative study local community tourists perceptions concerning development thematic parks city setting. roles heritage tourism preserving urban area,"sustainable tourism development, satisfaction saung angklung, parks city setting"
5994001,exploring emotions single international students hong kong facing covid19 pandemic. teachers strategy implementing english curriculum junior high school indonesia,"pandemic teachers strategy, students hong kong, emotions single international"
5981279,modified laxfriedrichs method shallow water equations. modified laxfriedrichs method shallow water equations. surala ninja mathematics elearning based learning management system alternative learning elementary school. cryptanalysis classical cipher based indonesian language. surfactant effects contact line alteration liquid drop capillary tube. fuzzy evolutionary algorithm solve chromosomes conflict application lecture schedule problems. estimating oil reservoir permeability porosity two interacting wells. bayesian reservoir simulation,"shallow water equations, mathematics elearning based, cipher based indonesian"
6005021,integration sdgs environmental education subjects adiwiyata vocational high school. development learning tools education sustainable development esd integrated problemsolving high school. implementation esd biology learning equip students esd competencies systemic thinking problemsolving. implementation education sustainable development pupils sustainability consciousness adiwiyata school esdbased school. development ethnobotany based local wisdom learning materials improve environmental literacy creative thinking skills. development ethnobotany based local wisdom learning materials improve environmental literacy creative thinking skills. students response project learning online guidance google classroom biology projects. using edmodo assessment learning facilitate improvement 21. developing 21st century student research skills assessment matrix edmodo biology project. profile high school students propositional network representation interpreting convention diagrams,"sustainable development pupils, research skills assessment, esd integrated problemsolving"
6751456,design action primary school students class v high medium group related food themes,"related food themes, action primary school, high medium group"
6005860,counterclaiming crime narrative evaluation defendant ’ plea corruption criminal court. natural language processing python,"crime narrative evaluation, court natural language, language processing python"
5986406,investigation students algebraic proficiency structure sense perspective. symbol sense characteristics designing mathematics tasks. design algebra learning sequence based realistic mathematics education theory case linear equation one variable using balancescales model. validation mathematical teaching materials developed projectbased learning integrated stem. designing algebra learning sequence case operations algebraic expressions. design algebra learning sequence based realistic mathematics education theory case linear equation one variable using balancescales model. predictions students thinking learning system linear equations two variables. use realistic mathematics education theory designing algebra learning sequence case linear equations one variable. designing symbol sense tasks case quadratic equations. expert strategies solving algebraic structure sense problems case quadratic equations. effectiveness discovery learning model mathematical problem solving. students ’ algebraic proficiency perspective symbol sense. use realistic mathematics education theory designing algebra learning sequence case linear equations one variable. predictions students thinking learning system linear equations two variables,"students algebraic proficiency, education theory designing, sense tasks case"
6102047,representation cultural values korean foreign language kfl textbook,"cultural values korean, representation cultural values, language kfl textbook"
6692272,effect body weight training plus low carbohydrate diet versus running plus low carbohydrate diet body fat percentage changes overweight obese young man,"diet versus running, effect body weight, carbohydrate diet body"
5990173,foreign literacy practices learning skills among indonesian thai students graduate education studies. assessing indonesian students competence translating french texts different types. peace pedagogy model development peace culture education setting. exploring values peace cultural contexts indonesian finnish schools study development peace pedagogy,"foreign literacy practices, indonesian students competence, development peace pedagogy"
5978994,curator ’ competency indonesian contemporary art. use laras contemporary gamelan music. cultural art teachers perceptions toward flipped classroom approach. learning simalunguns traditional music senior high school indonesia rhythm pattern gonrang sipitupitu,"indonesian contemporary art, art teachers perceptions, flipped classroom approach"
5994115,nanocurcumin potential increase mitochondrial biogenesis skeletal muscle via ampkpgc1alpha. potential nanocurcumin cytokine storm decreased il6 tnf expression. puree sweet potato substitution wet noodle processing. effect steaming color amount anthocyanin purple sweet potato flour. effect steaming color amount anthocyanin purple sweet potato flour. potential moringa oleifera mitochondrial biogenesis increases total oxphos units expression. selfdirected learning analysis response students using elearning spotupi. effect blanching pretreatment colour anthocyanin dried slice purple sweet potato ipomoea batatas l,"potential nanocurcumin cytokine, moringa oleifera mitochondrial, potato flour effect"
6122897,development ikigai instructional method cultivate computational thinking millennial generations. projectbased learning really effective improve socials skills elementary school students,"cultivate computational thinking, development ikigai instructional, improve socials skills"
6754432,development strength training instruction video virtual community students pandemic era covid19. pattern physical activity sedentary behavior early childhood. relationship students ’ perceived exercise benefit physical activity level covid19 pandemic indonesia. student perception satisfaction internship programs oversea tourism industry. esp textbook development vocational school indonesia. effect muslim womens sportswear jilbab dehydration level thermoregulation exercise,"students perceived exercise, development strength training, covid19 pandemic indonesia"
5993953,requirement engineering method alignment information technology utilization education business strategy. garbage bank elementary schools clean life love environment education. garbage bank elementary schools clean life love environment education. requirement engineering method alignment information technology utilization education business strategy. scheduling cluster server node shutdown based hierarchical kmeans clustering combinations. smart education educational service system equal quality education. creative learning model implementation curriculum learning 2013 achieve 21. creative learning model implementation curriculum 2013 achieve 21st century skills. learning management system lms model based machine learning supports 21st century learning implementation curriculum 2013. knowledge management system kms readiness level based group areas expertise improve science education computer science quality crossfertilization principle case study computer science program course fpmipa upi,"education requirement engineering, management kms readiness, method alignment information"
5978531,analysing diagnostic assessment ratio sine right triangle. kumjianpask algebras desourcification. complex kumjianpask algebras 2graphs. complex kumjianpask algebras. twisted crossed product decomposition. graph algebras crossed product semigroups. group extensions primitive ideal spaces toeplitz algebras. twisted semigroup crossed products twisted toeplitz algebras ordered groups. errors students learning react strategy solving problems mathematical representation ability. analysis students errors responding timss domain algebra problem. kumjianpask algebras finite finitely aligned kgraphs without cycle modules. representations cyclically ordered semigroups. lesson design relationship radian degree. representing kgraphs matrix algebras. crossed products related cyclically ordered semi groups. center kumjianpask algebras associated finitely aligned k graph. decomposition semigroup crossed products. notes complex kumjianpask algebras finitely aligned k graphs. delta diamond fighter kites project geometry class. achievement analysis indonesian timss 2011 mathematics towards didactical situation. study limit computeraided learning conceptualconflict strategy. ratios right triangle unit circle introduction trigonometric functions. epistemological obstacle topic triangle quadrilateral. investigating 10. teacher images derivatives concept. identifying secondary school students misconceptions number. linear cyclically ordered subgroups cyclically ordered groups. cyclically ordered group c. epistemological obstacle transformation geometry based van hiele ’ level. inclusion properties weighted weak orlicz spaces. autonomy creative thinking skills prospective elementary school teacher students learning mathematics science phenomena assisted learning management system. level preservice mathematics teachers reflective thinking. transposition spheres volume based didactic phenomena. error analysis solving rational irrational inequalities. cyclically ordered groups direct product. error analysis solving rational irrational inequalities. analysis students learning difficulties system linear equation two variables topic. cyclically ordered groups direct product,"triangle kumjianpask algebras, aligned kgraphs cycle, computeraided learning conceptualconflict"
